sample_id,ground_truth,classical_prediction,hybrid_prediction,classical_score,hybrid_score,classical_classification,hybrid_classification
6713,0,0,1,0.5929834842681885,0.555087149143219,TN,FP
6714,0,0,1,0.5861603617668152,0.6055046319961548,TN,FP
6715,0,0,1,0.587257981300354,0.6990039348602295,TN,FP
6716,0,0,1,0.5889500975608826,0.5660406351089478,TN,FP
6717,0,0,1,0.5897205471992493,0.5844501256942749,TN,FP
6718,0,0,1,0.5707790851593018,0.557987630367279,TN,FP
6719,0,0,1,0.5695159435272217,0.5531893372535706,TN,FP
6720,0,0,1,0.5592964291572571,0.5529006123542786,TN,FP
6721,0,0,1,0.5562946200370789,0.554394006729126,TN,FP
6722,0,0,1,0.5524558424949646,0.6435497403144836,TN,FP
6723,0,0,1,0.5486656427383423,0.57442706823349,TN,FP
6724,0,0,1,0.5380378365516663,0.5528156161308289,TN,FP
6725,0,0,1,0.551322340965271,0.5497440099716187,TN,FP
6726,0,0,1,0.5795196294784546,0.5549173355102539,TN,FP
6727,0,0,1,0.5861557722091675,0.5546590685844421,TN,FP
6728,0,0,1,0.532996416091919,0.6190946102142334,TN,FP
6729,0,0,1,0.5499426126480103,0.5937909483909607,TN,FP
6730,0,0,1,0.5678204894065857,0.5898969769477844,TN,FP
6731,0,0,1,0.5499231219291687,0.5911591053009033,TN,FP
6732,0,0,1,0.5527999997138977,0.6072946786880493,TN,FP
6733,0,0,1,0.5694193243980408,0.5638732314109802,TN,FP
6734,0,0,1,0.5682180523872375,0.5855588316917419,TN,FP
6735,0,0,1,0.5474669933319092,0.58132404088974,TN,FP
6736,0,0,1,0.5610822439193726,0.6372064352035522,TN,FP
6737,0,0,1,0.5821903944015503,0.6141046285629272,TN,FP
6738,0,0,1,0.5669776201248169,0.6204855442047119,TN,FP
6739,0,0,1,0.5667392611503601,0.6206462383270264,TN,FP
6740,0,0,1,0.555275559425354,0.6283588409423828,TN,FP
6741,0,0,1,0.558991014957428,0.6198967099189758,TN,FP
6742,0,0,1,0.5730867981910706,0.6202791333198547,TN,FP
6744,0,0,1,0.57387375831604,0.6177297234535217,TN,FP
6745,0,0,1,0.572531521320343,0.6138496994972229,TN,FP
6746,0,0,1,0.5537840127944946,0.6035417318344116,TN,FP
6747,0,0,1,0.5555617809295654,0.6040693521499634,TN,FP
6748,0,0,1,0.5688815116882324,0.6012489795684814,TN,FP
6749,0,0,1,0.5831471085548401,0.6053542494773865,TN,FP
6750,0,0,1,0.5739267468452454,0.5927732586860657,TN,FP
6751,0,0,1,0.5633120536804199,0.5934786200523376,TN,FP
6752,0,0,1,0.581561803817749,0.5934432744979858,TN,FP
6753,0,0,1,0.5706377029418945,0.5843420624732971,TN,FP
6754,0,0,1,0.5826374888420105,0.5723521709442139,TN,FP
6755,0,0,1,0.5558445453643799,0.5676370859146118,TN,FP
6756,0,0,1,0.5465014576911926,0.5713610649108887,TN,FP
6757,0,0,1,0.5265211462974548,0.5452584624290466,TN,FP
6758,0,0,1,0.5331053733825684,0.5555347800254822,TN,FP
6759,0,0,1,0.5318889021873474,0.5611977577209473,TN,FP
6760,0,0,1,0.5133160948753357,0.5355824828147888,TN,FP
6761,0,0,1,0.5162500739097595,0.5389944314956665,TN,FP
6762,0,0,1,0.524736762046814,0.5432038903236389,TN,FP
6763,0,0,1,0.525746762752533,0.5590273141860962,TN,FP
6764,0,0,1,0.5278735160827637,0.5438663363456726,TN,FP
6765,0,0,1,0.533137321472168,0.5694946050643921,TN,FP
6766,0,0,1,0.5180906057357788,0.5846025943756104,TN,FP
6789,0,0,1,0.5420064926147461,0.5451985597610474,TN,FP
6790,0,0,1,0.5555686354637146,0.5491319894790649,TN,FP
6791,0,0,1,0.5756928324699402,0.5514401197433472,TN,FP
6792,0,0,1,0.5522735714912415,0.5492106080055237,TN,FP
6793,0,0,1,0.5682364106178284,0.5612270832061768,TN,FP
6794,0,0,1,0.5865764021873474,0.5439238548278809,TN,FP
6795,0,0,1,0.5752010941505432,0.5405476093292236,TN,FP
6796,0,0,1,0.5319473743438721,0.5385785102844238,TN,FP
6797,0,0,1,0.5567269325256348,0.543409526348114,TN,FP
6798,0,0,1,0.523892879486084,0.531893253326416,TN,FP
6799,0,0,1,0.5349977612495422,0.5262844562530518,TN,FP
6800,0,0,1,0.5438992977142334,0.5521929264068604,TN,FP
6801,0,0,1,0.5500340461730957,0.5502930283546448,TN,FP
6802,0,0,1,0.5749573111534119,0.5456486344337463,TN,FP
6803,0,0,1,0.5582787990570068,0.5502285957336426,TN,FP
6804,0,0,1,0.5428136587142944,0.5238155126571655,TN,FP
6805,0,0,1,0.5594388842582703,0.5446606278419495,TN,FP
6806,0,0,1,0.5344857573509216,0.5295795202255249,TN,FP
6807,0,0,1,0.5314074158668518,0.5437795519828796,TN,FP
6808,0,0,1,0.5631632804870605,0.5228065252304077,TN,FP
6809,0,0,1,0.5439478158950806,0.5364086627960205,TN,FP
6810,0,0,1,0.5530480742454529,0.539278507232666,TN,FP
6811,0,0,1,0.5673368573188782,0.5367526412010193,TN,FP
6812,0,0,1,0.5751246809959412,0.530315101146698,TN,FP
6813,0,0,1,0.5291525721549988,0.5230194330215454,TN,FP
6814,0,0,1,0.5274331569671631,0.5260950326919556,TN,FP
6815,0,0,1,0.5265597701072693,0.5170464515686035,TN,FP
6816,0,0,1,0.5066600441932678,0.507087230682373,TN,FP
6817,0,0,1,0.5200690627098083,0.506209671497345,TN,FP
6818,0,0,1,0.509983241558075,0.5090367197990417,TN,FP
6819,0,0,1,0.500985324382782,0.5035209059715271,TN,FP
6820,0,0,1,0.5347961187362671,0.5055956840515137,TN,FP
6821,0,0,1,0.5179124474525452,0.5149129629135132,TN,FP
6822,0,0,1,0.546599268913269,0.5111332535743713,TN,FP
6823,0,0,1,0.5253313183784485,0.5021052360534668,TN,FP
6824,0,0,1,0.5039511322975159,0.4988493025302887,TN,FP
6825,0,0,1,0.5186096429824829,0.5060597658157349,TN,FP
6826,0,0,1,0.5180893540382385,0.504837691783905,TN,FP
6827,0,0,1,0.5130725502967834,0.49730125069618225,TN,FP
6829,0,0,1,0.5015478730201721,0.4969715178012848,TN,FP
6830,0,0,1,0.535874605178833,0.5054319500923157,TN,FP
6831,0,0,1,0.5284676551818848,0.5130242109298706,TN,FP
6832,0,0,1,0.5297379493713379,0.5129969120025635,TN,FP
6833,0,0,1,0.5297336578369141,0.5161552429199219,TN,FP
6834,0,0,1,0.5197950601577759,0.5227805376052856,TN,FP
6835,0,0,1,0.5173709392547607,0.5073686242103577,TN,FP
6836,0,0,1,0.5327191948890686,0.5151093006134033,TN,FP
6837,0,0,1,0.5387090444564819,0.5241570472717285,TN,FP
6838,0,0,1,0.5388443470001221,0.5223340392112732,TN,FP
6839,0,0,1,0.5463008880615234,0.5307303667068481,TN,FP
6840,0,0,1,0.5281996726989746,0.5550371408462524,TN,FP
6841,0,0,1,0.5507708787918091,0.5286435484886169,TN,FP
6842,0,0,1,0.5361008644104004,0.524817943572998,TN,FP
6843,0,0,1,0.5461418032646179,0.5271539688110352,TN,FP
6844,0,0,1,0.5534607172012329,0.5207773447036743,TN,FP
6845,0,0,1,0.5284289717674255,0.5232911705970764,TN,FP
6846,0,0,1,0.5420093536376953,0.5183382630348206,TN,FP
6847,0,0,1,0.5448327660560608,0.5202572345733643,TN,FP
6848,0,0,1,0.5686743259429932,0.5165000557899475,TN,FP
6849,0,0,1,0.5296458601951599,0.518282949924469,TN,FP
6850,0,0,1,0.5481924414634705,0.5273243188858032,TN,FP
6851,0,0,1,0.5403797030448914,0.5265219211578369,TN,FP
6852,0,0,1,0.5441877841949463,0.5261116623878479,TN,FP
6853,0,0,1,0.546664834022522,0.5249822735786438,TN,FP
6854,0,0,1,0.541164219379425,0.5234562754631042,TN,FP
6855,0,0,1,0.5339310765266418,0.5280870199203491,TN,FP
6856,0,0,1,0.557926595211029,0.5405164361000061,TN,FP
6857,0,0,1,0.5591960549354553,0.5444923639297485,TN,FP
6858,0,0,1,0.5447971820831299,0.5405474305152893,TN,FP
6859,0,0,1,0.5556790232658386,0.5329105257987976,TN,FP
6860,0,0,1,0.5412026047706604,0.5316474437713623,TN,FP
6861,0,0,1,0.5411266088485718,0.5319617986679077,TN,FP
6862,0,0,1,0.5345627069473267,0.5287962555885315,TN,FP
6863,0,0,1,0.5249788165092468,0.5195466876029968,TN,FP
6864,0,0,1,0.5198734998703003,0.5157361626625061,TN,FP
6865,0,0,1,0.534010648727417,0.5208965539932251,TN,FP
6866,0,0,1,0.5345200896263123,0.5222902297973633,TN,FP
6867,0,0,1,0.539902925491333,0.5176413059234619,TN,FP
6868,0,0,1,0.5336970090866089,0.5225116610527039,TN,FP
6869,0,0,1,0.5220694541931152,0.5162541270256042,TN,FP
6870,0,0,1,0.514315664768219,0.5168014764785767,TN,FP
6871,0,0,1,0.5141404867172241,0.5186235308647156,TN,FP
6872,0,0,1,0.5200900435447693,0.5123060345649719,TN,FP
6873,0,0,1,0.5126513838768005,0.5168446898460388,TN,FP
6874,0,0,1,0.5295999050140381,0.5129426717758179,TN,FP
6875,0,0,1,0.5090836882591248,0.5066545009613037,TN,FP
6876,0,0,1,0.505918562412262,0.5076429843902588,TN,FP
6877,0,0,1,0.5123438835144043,0.5140726566314697,TN,FP
6878,0,0,1,0.5155916810035706,0.5273077487945557,TN,FP
6879,0,0,1,0.500457763671875,0.5162528157234192,TN,FP
6880,0,0,1,0.49758389592170715,0.5056893229484558,TN,FP
6881,0,0,1,0.5117166638374329,0.5031449198722839,TN,FP
6882,0,0,1,0.5021738409996033,0.5069562792778015,TN,FP
6883,0,0,1,0.4950358271598816,0.5137837529182434,TN,FP
6884,0,0,1,0.503986120223999,0.5068758130073547,TN,FP
6885,0,0,1,0.49173790216445923,0.5086264610290527,TN,FP
6886,0,0,1,0.4934234917163849,0.5069895386695862,TN,FP
6887,0,0,1,0.48389461636543274,0.5064012408256531,TN,FP
6888,0,0,1,0.49220967292785645,0.511293351650238,TN,FP
6889,0,0,1,0.49707427620887756,0.501538097858429,TN,FP
6890,0,0,1,0.4852673411369324,0.5212611556053162,TN,FP
6891,0,0,1,0.5035158395767212,0.5437092781066895,TN,FP
6892,0,0,1,0.49542152881622314,0.5314756035804749,TN,FP
6893,0,0,1,0.5092312693595886,0.567183256149292,TN,FP
6894,0,0,1,0.5147915482521057,0.5524104833602905,TN,FP
6895,0,0,1,0.5028208494186401,0.5546062588691711,TN,FP
6896,0,0,1,0.5061741471290588,0.5531873106956482,TN,FP
6897,0,0,1,0.5059679746627808,0.5835314393043518,TN,FP
6898,0,0,1,0.5052987933158875,0.5709155201911926,TN,FP
6899,0,0,1,0.4979795813560486,0.5835984945297241,TN,FP
6900,0,0,1,0.4857551157474518,0.5384692549705505,TN,FP
6901,0,0,1,0.48626723885536194,0.6723501682281494,TN,FP
6902,0,0,1,0.4982448220252991,0.6078806519508362,TN,FP
6903,0,0,1,0.4894384443759918,0.5491530299186707,TN,FP
6904,0,0,1,0.48449066281318665,0.5959222912788391,TN,FP
6905,0,0,1,0.4794897437095642,0.5729289054870605,TN,FP
6906,0,0,1,0.47620904445648193,0.5398333072662354,TN,FP
6907,0,0,1,0.475062757730484,0.5463184714317322,TN,FP
6908,0,0,1,0.46763619780540466,1.0868170261383057,TN,FP
6909,0,0,1,0.4705278277397156,0.5535585880279541,TN,FP
6910,0,0,1,0.4829943776130676,0.5562716126441956,TN,FP
6911,0,0,1,0.5139181017875671,0.5751859545707703,TN,FP
6912,0,0,1,0.5146199464797974,0.6021854281425476,TN,FP
6913,0,0,1,0.5129207372665405,0.9034842848777771,TN,FP
6914,0,0,1,0.5206014513969421,0.8642541766166687,TN,FP
6915,0,0,1,0.5118252038955688,0.8433473110198975,TN,FP
6916,0,0,1,0.5129830837249756,0.8463073968887329,TN,FP
6917,0,0,1,0.5057151317596436,0.8132005333900452,TN,FP
6918,0,0,1,0.5027057528495789,0.7901507019996643,TN,FP
6919,0,0,1,0.5107523202896118,0.7832815051078796,TN,FP
6920,0,0,1,0.5122636556625366,0.8065534234046936,TN,FP
6921,0,0,1,0.5079162120819092,0.8034274578094482,TN,FP
6922,0,0,1,0.5172989368438721,0.8071722984313965,TN,FP
6923,0,0,1,0.5085023641586304,0.7802963852882385,TN,FP
6924,0,0,1,0.5034971833229065,0.7982484698295593,TN,FP
6925,0,0,1,0.5292915105819702,0.7727911472320557,TN,FP
6926,0,0,1,0.5245380997657776,0.790494978427887,TN,FP
6927,0,0,1,0.5163450241088867,0.7741369605064392,TN,FP
6928,0,0,1,0.5458489060401917,0.7554789185523987,TN,FP
6929,0,0,1,0.5227300524711609,0.7724623084068298,TN,FP
6930,0,0,1,0.5300891399383545,0.7525280714035034,TN,FP
6931,0,0,1,0.5491242408752441,0.7665451765060425,TN,FP
6932,0,0,1,0.5592502951622009,0.7481867074966431,TN,FP
6933,0,0,1,0.5281848907470703,0.7127180695533752,TN,FP
6934,0,0,1,0.5305886268615723,0.7373331189155579,TN,FP
6935,0,0,1,0.5335530638694763,0.708564043045044,TN,FP
6936,0,0,1,0.5913680195808411,0.555107057094574,TN,FP
6937,0,0,1,0.5693534016609192,0.5738742351531982,TN,FP
6938,0,0,1,0.5711644887924194,0.5759804248809814,TN,FP
6939,0,0,1,0.5689777731895447,0.5685102939605713,TN,FP
6940,0,0,1,0.564510703086853,0.568168580532074,TN,FP
6941,0,0,1,0.5589547157287598,0.5734034180641174,TN,FP
6942,0,0,1,0.5705720782279968,0.5532776117324829,TN,FP
6943,0,0,1,0.5446745157241821,0.5664966702461243,TN,FP
6944,0,0,1,0.5637642741203308,0.5678218007087708,TN,FP
6945,0,0,1,0.5421455502510071,0.5561476945877075,TN,FP
6946,0,0,1,0.5662282705307007,0.5541117191314697,TN,FP
6947,0,0,1,0.5806865096092224,0.560614287853241,TN,FP
6948,0,0,1,0.5694749355316162,0.560942530632019,TN,FP
6949,0,0,1,0.5583261251449585,0.5689616203308105,TN,FP
6950,0,0,1,0.584804117679596,0.5672284364700317,TN,FP
6951,0,0,1,0.5946269631385803,0.5666124820709229,TN,FP
6952,0,0,1,0.54886394739151,0.5632976293563843,TN,FP
6953,0,0,1,0.5911705493927002,0.5694573521614075,TN,FP
6954,0,0,1,0.584652841091156,0.5808445811271667,TN,FP
6955,0,0,1,0.5843810439109802,0.5848147869110107,TN,FP
6956,0,0,1,0.5958805680274963,0.5765049457550049,TN,FP
6957,0,0,1,0.5969610214233398,0.5790368914604187,TN,FP
6958,0,0,1,0.5943441987037659,0.5762599110603333,TN,FP
6959,0,0,1,0.5846655368804932,0.5747921466827393,TN,FP
6960,0,0,1,0.5860292315483093,0.5719807744026184,TN,FP
6961,0,0,1,0.5922883749008179,0.5624218583106995,TN,FP
6962,0,0,1,0.5838533639907837,0.5745768547058105,TN,FP
6963,0,0,1,0.5709729194641113,0.5690906643867493,TN,FP
6964,0,0,1,0.607256293296814,0.5771005749702454,TN,FP
6965,0,0,1,0.5786240696907043,0.5664690136909485,TN,FP
6966,0,0,1,0.563636064529419,0.5587714910507202,TN,FP
6967,0,0,1,0.5765860080718994,0.5584664344787598,TN,FP
6968,0,0,1,0.5679495334625244,0.5492072701454163,TN,FP
6969,0,0,1,0.5390093326568604,0.5479013323783875,TN,FP
6970,0,0,1,0.5768911838531494,0.5559705495834351,TN,FP
6971,0,0,1,0.5569250583648682,0.561366081237793,TN,FP
6972,0,0,1,0.5891031622886658,0.5687612891197205,TN,FP
6973,0,0,1,0.5541868805885315,0.5604996681213379,TN,FP
6974,0,0,1,0.557659387588501,0.564231276512146,TN,FP
6975,0,0,1,0.5499235391616821,0.5505369305610657,TN,FP
6976,0,0,1,0.5559571385383606,0.5638164281845093,TN,FP
6977,0,0,1,0.5459162592887878,0.5660341382026672,TN,FP
6978,0,0,1,0.5594372153282166,0.5679169297218323,TN,FP
6979,0,0,1,0.5772826075553894,0.5705285668373108,TN,FP
6980,0,0,1,0.5508829355239868,0.5745193958282471,TN,FP
6981,0,0,1,0.5851038694381714,0.5743613243103027,TN,FP
6982,0,0,1,0.5506033301353455,0.5688773989677429,TN,FP
6983,0,0,1,0.5600106716156006,0.5763509273529053,TN,FP
6984,0,0,1,0.5816454291343689,0.589144229888916,TN,FP
6985,0,0,1,0.5694335699081421,0.5912261605262756,TN,FP
6986,0,0,1,0.5645526051521301,0.5943312644958496,TN,FP
6987,0,0,1,0.5866758227348328,0.5876336097717285,TN,FP
6988,0,0,1,0.5799307227134705,0.5873094797134399,TN,FP
6989,0,0,1,0.6041578650474548,0.5933270454406738,TN,FP
6990,0,0,1,0.5792233347892761,0.5944240689277649,TN,FP
6991,0,0,1,0.5875381827354431,0.603431761264801,TN,FP
6992,0,0,1,0.5965831875801086,0.60505610704422,TN,FP
6993,0,0,1,0.6017442941665649,0.6075660586357117,TN,FP
6994,0,0,1,0.5840416550636292,0.6032745838165283,TN,FP
6995,0,0,1,0.5838689804077148,0.6146000027656555,TN,FP
6996,0,0,1,0.5986630916595459,0.6015082597732544,TN,FP
6997,0,0,1,0.5579150915145874,0.8062172532081604,TN,FP
6998,0,0,1,0.5412821173667908,0.7404773831367493,TN,FP
6999,0,0,1,0.5564237833023071,0.7733101844787598,TN,FP
7000,0,0,1,0.5550890564918518,0.7601559162139893,TN,FP
7001,0,0,1,0.558501124382019,0.7713871598243713,TN,FP
7002,0,0,1,0.5621218681335449,0.7314347624778748,TN,FP
7003,0,0,1,0.5689244866371155,0.7623105645179749,TN,FP
7004,0,0,1,0.5479324460029602,1.3142831325531006,TN,FP
7005,0,0,1,0.5462985038757324,1.3351097106933594,TN,FP
7006,0,0,1,0.6011836528778076,1.3248730897903442,TN,FP
7007,0,0,1,0.529132604598999,1.3090007305145264,TN,FP
7008,0,0,1,0.5398160815238953,1.3098982572555542,TN,FP
7009,0,0,1,0.5296890735626221,1.2981547117233276,TN,FP
7010,0,0,1,0.5369675755500793,1.292047381401062,TN,FP
7011,0,0,1,0.5327515006065369,1.3068968057632446,TN,FP
7012,0,0,1,0.5377065539360046,1.3214906454086304,TN,FP
7013,0,0,1,0.5398054718971252,1.3121588230133057,TN,FP
7014,0,0,1,0.548753023147583,1.2890841960906982,TN,FP
7015,0,0,1,0.5620560050010681,1.3102341890335083,TN,FP
7016,0,0,1,0.5769570469856262,1.3150701522827148,TN,FP
7017,0,0,1,0.5621219277381897,1.3047266006469727,TN,FP
7018,0,0,1,0.5520462989807129,1.2737113237380981,TN,FP
7019,0,0,1,0.5452603697776794,1.2579262256622314,TN,FP
7020,0,0,1,0.545469343662262,1.2795252799987793,TN,FP
7021,0,0,1,0.5426133871078491,1.2665581703186035,TN,FP
7022,0,0,1,0.5678014755249023,1.2762409448623657,TN,FP
7023,0,0,1,0.5962269902229309,0.7523335814476013,TN,FP
7024,0,0,1,0.5859882831573486,0.7518103122711182,TN,FP
7025,0,0,1,0.6029970645904541,0.7506313920021057,TN,FP
7026,0,0,1,0.5858379602432251,0.745148777961731,TN,FP
7027,0,0,1,0.6075145602226257,0.7446470856666565,TN,FP
7028,0,0,1,0.5741601586341858,0.7423104643821716,TN,FP
7029,0,0,1,0.5826703310012817,0.7494432330131531,TN,FP
7030,0,0,1,0.5750218033790588,0.7375940680503845,TN,FP
7031,0,0,1,0.5745908617973328,0.7280327677726746,TN,FP
7032,0,0,1,0.5799353718757629,0.7988122701644897,TN,FP
7033,0,0,1,0.5921266078948975,0.747494101524353,TN,FP
7034,0,0,1,0.5807250738143921,0.7172857522964478,TN,FP
7035,0,0,1,0.5656729340553284,0.7544628977775574,TN,FP
7036,0,0,1,0.5928259491920471,0.7740995287895203,TN,FP
7037,0,0,1,0.6002189517021179,0.734505295753479,TN,FP
7038,0,0,1,0.5703696608543396,0.7233006358146667,TN,FP
7039,0,0,1,0.5783696174621582,0.7357010841369629,TN,FP
7040,0,0,1,0.5923599004745483,0.7578129768371582,TN,FP
7041,0,0,1,0.582251787185669,0.7413753271102905,TN,FP
7042,0,0,1,0.5924736261367798,0.741182267665863,TN,FP
7043,0,0,1,0.580543577671051,0.7293657660484314,TN,FP
7044,0,0,1,0.5866127610206604,0.7137086987495422,TN,FP
7045,0,0,1,0.5865848064422607,1.7469656467437744,TN,FP
7046,0,0,1,0.5758890509605408,1.7934571504592896,TN,FP
7047,0,0,1,0.5681353211402893,1.7602925300598145,TN,FP
7048,0,0,1,0.5793478488922119,1.8019213676452637,TN,FP
7049,0,0,1,0.5772764086723328,1.791924238204956,TN,FP
7050,0,0,1,0.5797385573387146,0.725340723991394,TN,FP
7051,0,0,1,0.5951122641563416,1.748589038848877,TN,FP
7052,0,0,1,0.5878857970237732,1.7464991807937622,TN,FP
7053,0,0,1,0.5894820690155029,1.7303167581558228,TN,FP
7054,0,0,1,0.5668082237243652,1.706870675086975,TN,FP
7055,0,0,1,0.589348316192627,0.7052307724952698,TN,FP
7056,0,0,1,0.5775799751281738,0.7441608905792236,TN,FP
7057,0,0,1,0.5879162549972534,1.6940417289733887,TN,FP
7058,0,0,1,0.5722920298576355,1.6729356050491333,TN,FP
7059,0,0,1,0.5890163779258728,0.70697021484375,TN,FP
7060,0,0,1,0.5570652484893799,0.7207347750663757,TN,FP
7061,0,0,1,0.569722592830658,0.81125807762146,TN,FP
7062,0,0,1,0.5543989539146423,0.7065495848655701,TN,FP
7063,0,0,1,0.5678144693374634,1.096473217010498,TN,FP
7064,0,0,1,0.5691293478012085,1.669499397277832,TN,FP
7065,0,0,1,0.5756092667579651,1.6189584732055664,TN,FP
7067,0,0,1,0.5709046721458435,1.5965304374694824,TN,FP
7068,0,0,1,0.577404797077179,1.5730857849121094,TN,FP
7069,0,0,1,0.5782954692840576,1.5666965246200562,TN,FP
7070,0,0,1,0.5798041820526123,1.5762414932250977,TN,FP
7071,0,0,1,0.5793197154998779,1.5550984144210815,TN,FP
7072,0,0,1,0.5865729451179504,1.6216650009155273,TN,FP
7073,0,0,1,0.5767754316329956,1.5340957641601562,TN,FP
7074,0,0,1,0.586042046546936,1.5450258255004883,TN,FP
7076,0,0,1,0.5843458771705627,1.6506102085113525,TN,FP
7077,0,0,1,0.5924939513206482,1.548048973083496,TN,FP
7078,0,0,1,0.6054390072822571,1.6043528318405151,TN,FP
7079,0,0,1,0.6027316451072693,1.5296250581741333,TN,FP
7081,0,0,1,0.606770396232605,1.533199429512024,TN,FP
7082,0,0,1,0.5986977219581604,1.5521923303604126,TN,FP
7083,0,0,1,0.5878649353981018,1.5011093616485596,TN,FP
7084,0,0,1,0.5959612727165222,1.5858873128890991,TN,FP
7085,0,0,1,0.5947187542915344,1.6190418004989624,TN,FP
7086,0,0,1,0.5949587821960449,1.6008729934692383,TN,FP
7087,0,0,1,0.586834192276001,1.4902784824371338,TN,FP
7088,0,0,1,0.5775688290596008,1.623986840248108,TN,FP
7089,0,0,1,0.5680056214332581,1.5937494039535522,TN,FP
7090,0,0,1,0.5672187209129333,1.5416233539581299,TN,FP
7091,0,0,1,0.5681359171867371,1.4986516237258911,TN,FP
7092,0,0,1,0.5761787295341492,1.4706920385360718,TN,FP
7093,0,0,1,0.5678901076316833,1.5078240633010864,TN,FP
7094,0,0,1,0.5791375637054443,1.4639309644699097,TN,FP
7095,0,0,1,0.5793602466583252,1.4342694282531738,TN,FP
7096,0,0,1,0.5952163934707642,1.4674866199493408,TN,FP
7097,0,0,1,0.5822736620903015,1.4187153577804565,TN,FP
7098,0,0,1,0.5984676480293274,1.4630661010742188,TN,FP
7099,0,0,1,0.5755912065505981,1.3932186365127563,TN,FP
7100,0,0,1,0.554738461971283,1.3854780197143555,TN,FP
7101,0,0,1,0.5505907535552979,1.3897430896759033,TN,FP
7102,0,0,1,0.5722042918205261,1.4325288534164429,TN,FP
7103,0,0,1,0.5812351107597351,1.3799365758895874,TN,FP
7104,0,0,1,0.5888105034828186,1.5075172185897827,TN,FP
7105,0,0,1,0.5862700939178467,1.4098490476608276,TN,FP
7106,0,0,1,0.5690668225288391,1.3497095108032227,TN,FP
7107,0,0,1,0.584252119064331,1.4392870664596558,TN,FP
7108,0,0,1,0.5639466643333435,1.475101113319397,TN,FP
7109,0,0,1,0.5717465877532959,1.365678071975708,TN,FP
7110,0,0,1,0.5759621858596802,1.3493585586547852,TN,FP
7111,0,0,1,0.5788995027542114,1.3842276334762573,TN,FP
7112,0,0,1,0.57696932554245,1.416640043258667,TN,FP
7113,0,0,1,0.5674259662628174,1.411169409751892,TN,FP
7114,0,0,1,0.5601398348808289,1.3566076755523682,TN,FP
7115,0,0,1,0.5686073303222656,1.3537441492080688,TN,FP
7116,0,0,1,0.5818919539451599,1.3830218315124512,TN,FP
7117,0,0,1,0.5785200595855713,1.3629978895187378,TN,FP
7118,0,0,1,0.5770400166511536,1.3997023105621338,TN,FP
7119,0,0,1,0.5726967453956604,1.2989178895950317,TN,FP
7120,0,0,1,0.569703996181488,1.391066312789917,TN,FP
7121,0,0,1,0.5824331045150757,1.3083467483520508,TN,FP
7122,0,0,1,0.5711784958839417,1.326623558998108,TN,FP
7123,0,0,1,0.5678947567939758,1.3850796222686768,TN,FP
7124,0,0,1,0.5653861165046692,1.2408961057662964,TN,FP
7125,0,0,1,0.5567852854728699,1.2928385734558105,TN,FP
7126,0,0,1,0.5523658990859985,1.2930915355682373,TN,FP
7127,0,0,1,0.5412554740905762,1.2217193841934204,TN,FP
7128,0,0,1,0.5669685006141663,1.2414703369140625,TN,FP
7129,0,0,1,0.5467180013656616,1.2754591703414917,TN,FP
7130,0,0,1,0.5421661138534546,1.2706687450408936,TN,FP
7131,0,0,1,0.5348575115203857,1.2463934421539307,TN,FP
7132,0,0,1,0.5514430403709412,1.251012921333313,TN,FP
7133,0,0,1,0.5433620810508728,1.2291533946990967,TN,FP
7134,0,0,1,0.5422887802124023,1.2426934242248535,TN,FP
7135,0,0,1,0.5389522314071655,1.281770944595337,TN,FP
7136,0,0,1,0.548941433429718,1.1996244192123413,TN,FP
7137,0,0,1,0.5257149934768677,1.166015625,TN,FP
7138,0,0,1,0.5248624682426453,1.1319568157196045,TN,FP
7139,0,0,1,0.5371056199073792,1.198725700378418,TN,FP
7140,0,0,1,0.5313504338264465,1.1897330284118652,TN,FP
7141,0,0,1,0.5206696391105652,1.1906524896621704,TN,FP
7142,0,0,1,0.5288552641868591,1.180214524269104,TN,FP
7143,0,0,1,0.5621618032455444,1.1872830390930176,TN,FP
7144,0,0,1,0.5376921892166138,1.1952825784683228,TN,FP
7145,0,0,1,0.5349857807159424,1.2043224573135376,TN,FP
7146,0,0,1,0.5314679741859436,1.1069992780685425,TN,FP
7147,0,0,1,0.542044460773468,1.220288872718811,TN,FP
7148,0,0,1,0.5424585938453674,1.23346745967865,TN,FP
7149,0,0,1,0.5343290567398071,1.0918536186218262,TN,FP
7150,0,0,1,0.5342239737510681,1.180599331855774,TN,FP
7151,0,0,1,0.5565866231918335,0.5503543615341187,TN,FP
7152,0,0,1,0.5429091453552246,0.5475366711616516,TN,FP
7153,0,0,1,0.5357261896133423,0.5484721660614014,TN,FP
7154,0,0,1,0.5480920672416687,0.547658383846283,TN,FP
7155,0,0,1,0.5561178922653198,0.5466129779815674,TN,FP
7156,0,0,1,0.5392360091209412,0.5546491146087646,TN,FP
7157,0,0,1,0.5697734951972961,0.545339822769165,TN,FP
7158,0,0,1,0.5401935577392578,0.5503584146499634,TN,FP
7159,0,0,1,0.5320440530776978,0.5318143963813782,TN,FP
7160,0,0,1,0.5420860052108765,0.5400907397270203,TN,FP
7161,0,0,1,0.5295319557189941,0.5423572063446045,TN,FP
7162,0,0,1,0.5435333847999573,0.5495221614837646,TN,FP
7163,0,0,1,0.5404994487762451,0.5509781837463379,TN,FP
7164,0,0,1,0.5397112965583801,0.5473542213439941,TN,FP
7165,0,0,1,0.5240920782089233,0.5328323245048523,TN,FP
